customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd
45189439^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541598^|^13013767^|^9123809^|^20170322^|^T12^|^T1235^|^T1236^|^T1237^|^30541568^|^395^|^1214924^|^395^|^395^|^445^|^20180605^|^20201230^|^1461200001309003249109397810607288^|^I^|^rg^|^MMC^|^19871108^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189440^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541599^|^13013768^|^9123810^|^20170529^|^T12^|^T1235^|^T1236^|^T1237^|^30541569^|^396^|^1214925^|^396^|^396^|^446^|^20180826^|^20201230^|^1461200001309003249109397810607289^|^B^|^rg^|^MMC^|^20070627^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189441^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541600^|^13013769^|^9123811^|^20160919^|^T12^|^T1235^|^T1236^|^T1237^|^30541570^|^397^|^1214926^|^397^|^397^|^447^|^20180301^|^20201230^|^1461200001309003249109397810607290^|^RG^|^rg^|^MMO^|^19970903^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189442^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541601^|^13013770^|^9123812^|^20170724^|^T12^|^T1235^|^T1236^|^T1237^|^30541571^|^398^|^1214927^|^398^|^398^|^448^|^20180921^|^20201230^|^1461200001309003249109397810607291^|^B^|^rg^|^MMO^|^19840828^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189443^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541602^|^13013771^|^9123813^|^20170411^|^T12^|^T1235^|^T1236^|^T1237^|^30541572^|^399^|^1214928^|^399^|^399^|^449^|^20180113^|^20201230^|^1461200001309003249109397810607292^|^I^|^rg^|^MMC^|^19850422^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189444^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541603^|^13013772^|^9123814^|^20160729^|^T12^|^T1235^|^T1236^|^T1237^|^30541573^|^400^|^1214929^|^400^|^400^|^450^|^20181027^|^20201230^|^1461200001309003249109397810607293^|^RG^|^rg^|^MMO^|^19970829^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189445^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541604^|^13013773^|^9123815^|^20161117^|^T12^|^T1235^|^T1236^|^T1237^|^30541574^|^401^|^1214930^|^401^|^401^|^451^|^20180424^|^20201230^|^1461200001309003249109397810607294^|^RG^|^rg^|^MMC^|^19880522^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189446^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130541605^|^13013774^|^9123816^|^20170121^|^T12^|^T1235^|^T1236^|^T1237^|^30541575^|^402^|^1214931^|^402^|^402^|^452^|^20180618^|^20201230^|^1461200001309003249109397810607295^|^RG^|^rg^|^MMC^|^19831221^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189447^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541606^|^13013775^|^9123817^|^20161104^|^T12^|^T1235^|^T1236^|^T1237^|^30541576^|^403^|^1214932^|^403^|^403^|^453^|^20180107^|^20201230^|^1461200001309003249109397810607296^|^RG^|^rg^|^MMO^|^19860127^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189448^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541607^|^13013776^|^9123818^|^20161112^|^T12^|^T1235^|^T1236^|^T1237^|^30541577^|^404^|^1214933^|^404^|^404^|^454^|^20180212^|^20201230^|^1461200001309003249109397810607297^|^B^|^rg^|^MMO^|^19921222^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189449^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541608^|^13013777^|^9123819^|^20170215^|^T12^|^T1235^|^T1236^|^T1237^|^30541578^|^405^|^1214934^|^405^|^405^|^455^|^20180703^|^20201230^|^1461200001309003249109397810607298^|^RG^|^rg^|^MMC^|^19931103^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189450^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541609^|^13013778^|^9123820^|^20161016^|^T12^|^T1235^|^T1236^|^T1237^|^30541579^|^406^|^1214935^|^406^|^406^|^456^|^20180520^|^20201230^|^1461200001309003249109397810607299^|^I^|^rg^|^MMO^|^19911124^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189451^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541610^|^13013779^|^9123821^|^20160403^|^T12^|^T1235^|^T1236^|^T1237^|^30541580^|^407^|^1214936^|^407^|^407^|^457^|^20181230^|^20201230^|^1461200001309003249109397810607300^|^RG^|^rg^|^MMO^|^20000715^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189452^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541611^|^13013780^|^9123822^|^20170722^|^T12^|^T1235^|^T1236^|^T1237^|^30541581^|^408^|^1214937^|^408^|^408^|^458^|^20180729^|^20201230^|^1461200001309003249109397810607301^|^RG^|^rg^|^MMC^|^19990405^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189453^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541612^|^13013781^|^9123823^|^20161111^|^T12^|^T1235^|^T1236^|^T1237^|^30541582^|^409^|^1214938^|^409^|^409^|^459^|^20180817^|^20201230^|^1461200001309003249109397810607302^|^I^|^rg^|^MMO^|^19870626^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189454^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541613^|^13013782^|^9123824^|^20161117^|^T12^|^T1235^|^T1236^|^T1237^|^30541583^|^410^|^1214939^|^410^|^410^|^460^|^20180226^|^20201230^|^1461200001309003249109397810607303^|^I^|^rg^|^MMC^|^20090922^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189455^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541614^|^13013783^|^9123825^|^20170117^|^T12^|^T1235^|^T1236^|^T1237^|^30541584^|^411^|^1214940^|^411^|^411^|^461^|^20181226^|^20201230^|^1461200001309003249109397810607304^|^RG^|^rg^|^MMO^|^20050311^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189456^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541615^|^13013784^|^9123826^|^20161020^|^T12^|^T1235^|^T1236^|^T1237^|^30541585^|^412^|^1214941^|^412^|^412^|^462^|^20180514^|^20201230^|^1461200001309003249109397810607305^|^RG^|^rg^|^MMC^|^20030813^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189457^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541616^|^13013785^|^9123827^|^20170310^|^T12^|^T1235^|^T1236^|^T1237^|^30541586^|^413^|^1214942^|^413^|^413^|^463^|^20181108^|^20201230^|^1461200001309003249109397810607306^|^I^|^rg^|^MMO^|^20100224^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189458^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541617^|^13013786^|^9123828^|^20160602^|^T12^|^T1235^|^T1236^|^T1237^|^30541587^|^414^|^1214943^|^414^|^414^|^464^|^20180425^|^20201230^|^1461200001309003249109397810607307^|^B^|^rg^|^MMC^|^19911113^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189459^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541618^|^13013787^|^9123829^|^20170314^|^T12^|^T1235^|^T1236^|^T1237^|^30541588^|^415^|^1214944^|^415^|^415^|^465^|^20181116^|^20201230^|^1461200001309003249109397810607308^|^I^|^rg^|^MMC^|^19810527^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189460^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541619^|^13013788^|^9123830^|^20161211^|^T12^|^T1235^|^T1236^|^T1237^|^30541589^|^416^|^1214945^|^416^|^416^|^466^|^20180723^|^20201230^|^1461200001309003249109397810607309^|^RG^|^rg^|^MMC^|^19880707^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189461^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130541620^|^13013789^|^9123831^|^20161130^|^T12^|^T1235^|^T1236^|^T1237^|^30541590^|^417^|^1214946^|^417^|^417^|^467^|^20180520^|^20201230^|^1461200001309003249109397810607310^|^B^|^rg^|^MMO^|^20111208^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189462^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541621^|^13013790^|^9123832^|^20160508^|^T12^|^T1235^|^T1236^|^T1237^|^30541591^|^418^|^1214947^|^418^|^418^|^468^|^20180212^|^20201230^|^1461200001309003249109397810607311^|^RG^|^rg^|^MMC^|^19861116^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189463^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541622^|^13013791^|^9123833^|^20160402^|^T12^|^T1235^|^T1236^|^T1237^|^30541592^|^419^|^1214948^|^419^|^419^|^469^|^20180831^|^20201230^|^1461200001309003249109397810607312^|^RG^|^rg^|^MMC^|^19831216^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189464^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541623^|^13013792^|^9123834^|^20160525^|^T12^|^T1235^|^T1236^|^T1237^|^30541593^|^420^|^1214949^|^420^|^420^|^470^|^20181208^|^20201230^|^1461200001309003249109397810607313^|^RG^|^rg^|^MMC^|^19840909^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189465^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541624^|^13013793^|^9123835^|^20160924^|^T12^|^T1235^|^T1236^|^T1237^|^30541594^|^421^|^1214950^|^421^|^421^|^471^|^20180214^|^20201230^|^1461200001309003249109397810607314^|^RG^|^rg^|^MMO^|^19920307^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189466^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541625^|^13013794^|^9123836^|^20160511^|^T12^|^T1235^|^T1236^|^T1237^|^30541595^|^422^|^1214951^|^422^|^422^|^472^|^20180725^|^20201230^|^1461200001309003249109397810607315^|^B^|^rg^|^MMO^|^19810325^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189467^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541626^|^13013795^|^9123837^|^20170622^|^T12^|^T1235^|^T1236^|^T1237^|^30541596^|^423^|^1214952^|^423^|^423^|^473^|^20180101^|^20201230^|^1461200001309003249109397810607316^|^B^|^rg^|^MMO^|^19920309^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189468^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541627^|^13013796^|^9123838^|^20160731^|^T12^|^T1235^|^T1236^|^T1237^|^30541597^|^424^|^1214953^|^424^|^424^|^474^|^20180502^|^20201230^|^1461200001309003249109397810607317^|^B^|^rg^|^MMC^|^20031226^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189469^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541628^|^13013797^|^9123839^|^20160830^|^T12^|^T1235^|^T1236^|^T1237^|^30541598^|^425^|^1214954^|^425^|^425^|^475^|^20180419^|^20201230^|^1461200001309003249109397810607318^|^RG^|^rg^|^MMO^|^19990613^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189470^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130541629^|^13013798^|^9123840^|^20170522^|^T12^|^T1235^|^T1236^|^T1237^|^30541599^|^426^|^1214955^|^426^|^426^|^476^|^20181210^|^20201230^|^1461200001309003249109397810607319^|^B^|^rg^|^MMO^|^19941212^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189471^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541630^|^13013799^|^9123841^|^20170418^|^T12^|^T1235^|^T1236^|^T1237^|^30541600^|^427^|^1214956^|^427^|^427^|^477^|^20180608^|^20201230^|^1461200001309003249109397810607320^|^B^|^rg^|^MMC^|^20100404^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189472^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541631^|^13013800^|^9123842^|^20160425^|^T12^|^T1235^|^T1236^|^T1237^|^30541601^|^428^|^1214957^|^428^|^428^|^478^|^20180729^|^20201230^|^1461200001309003249109397810607321^|^B^|^rg^|^MMO^|^19840313^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189473^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541632^|^13013801^|^9123843^|^20160720^|^T12^|^T1235^|^T1236^|^T1237^|^30541602^|^429^|^1214958^|^429^|^429^|^479^|^20180228^|^20201230^|^1461200001309003249109397810607322^|^RG^|^rg^|^MMO^|^20110830^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189474^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541633^|^13013802^|^9123844^|^20160703^|^T12^|^T1235^|^T1236^|^T1237^|^30541603^|^430^|^1214959^|^430^|^430^|^480^|^20180913^|^20201230^|^1461200001309003249109397810607323^|^I^|^rg^|^MMO^|^20111208^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189475^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541634^|^13013803^|^9123845^|^20160423^|^T12^|^T1235^|^T1236^|^T1237^|^30541604^|^431^|^1214960^|^431^|^431^|^481^|^20180128^|^20201230^|^1461200001309003249109397810607324^|^B^|^rg^|^MMO^|^19840725^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189476^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541635^|^13013804^|^9123846^|^20170501^|^T12^|^T1235^|^T1236^|^T1237^|^30541605^|^432^|^1214961^|^432^|^432^|^482^|^20181019^|^20201230^|^1461200001309003249109397810607325^|^I^|^rg^|^MMC^|^19920112^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189477^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541636^|^13013805^|^9123847^|^20160701^|^T12^|^T1235^|^T1236^|^T1237^|^30541606^|^433^|^1214962^|^433^|^433^|^483^|^20180813^|^20201230^|^1461200001309003249109397810607326^|^RG^|^rg^|^MMO^|^19990517^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189478^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541637^|^13013806^|^9123848^|^20170118^|^T12^|^T1235^|^T1236^|^T1237^|^30541607^|^434^|^1214963^|^434^|^434^|^484^|^20180205^|^20201230^|^1461200001309003249109397810607327^|^RG^|^rg^|^MMO^|^19961021^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189479^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541638^|^13013807^|^9123849^|^20160906^|^T12^|^T1235^|^T1236^|^T1237^|^30541608^|^435^|^1214964^|^435^|^435^|^485^|^20180711^|^20201230^|^1461200001309003249109397810607328^|^RG^|^rg^|^MMC^|^19900911^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189480^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541639^|^13013808^|^9123850^|^20160929^|^T12^|^T1235^|^T1236^|^T1237^|^30541609^|^436^|^1214965^|^436^|^436^|^486^|^20180505^|^20201230^|^1461200001309003249109397810607329^|^B^|^rg^|^MMC^|^20030205^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189481^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541640^|^13013809^|^9123851^|^20170413^|^T12^|^T1235^|^T1236^|^T1237^|^30541610^|^437^|^1214966^|^437^|^437^|^487^|^20180226^|^20201230^|^1461200001309003249109397810607330^|^B^|^rg^|^MMO^|^19810308^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189482^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130541641^|^13013810^|^9123852^|^20170711^|^T12^|^T1235^|^T1236^|^T1237^|^30541611^|^438^|^1214967^|^438^|^438^|^488^|^20180528^|^20201230^|^1461200001309003249109397810607331^|^B^|^rg^|^MMO^|^20050304^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189483^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541642^|^13013811^|^9123853^|^20160604^|^T12^|^T1235^|^T1236^|^T1237^|^30541612^|^439^|^1214968^|^439^|^439^|^489^|^20180408^|^20201230^|^1461200001309003249109397810607332^|^B^|^rg^|^MMC^|^19951221^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189484^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541643^|^13013812^|^9123854^|^20161120^|^T12^|^T1235^|^T1236^|^T1237^|^30541613^|^440^|^1214969^|^440^|^440^|^490^|^20180202^|^20201230^|^1461200001309003249109397810607333^|^RG^|^rg^|^MMC^|^19990629^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189485^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541644^|^13013813^|^9123855^|^20170618^|^T12^|^T1235^|^T1236^|^T1237^|^30541614^|^441^|^1214970^|^441^|^441^|^491^|^20181116^|^20201230^|^1461200001309003249109397810607334^|^B^|^rg^|^MMO^|^19841201^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189486^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541645^|^13013814^|^9123856^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30541615^|^442^|^1214971^|^442^|^442^|^492^|^20180919^|^20201230^|^1461200001309003249109397810607335^|^B^|^rg^|^MMC^|^19940126^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189487^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541646^|^13013815^|^9123857^|^20170704^|^T12^|^T1235^|^T1236^|^T1237^|^30541616^|^443^|^1214972^|^443^|^443^|^493^|^20180803^|^20201230^|^1461200001309003249109397810607336^|^B^|^rg^|^MMC^|^20080529^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189488^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541647^|^13013816^|^9123858^|^20160927^|^T12^|^T1235^|^T1236^|^T1237^|^30541617^|^444^|^1214973^|^444^|^444^|^494^|^20180818^|^20201230^|^1461200001309003249109397810607337^|^I^|^rg^|^MMC^|^19850821^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189489^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541648^|^13013817^|^9123859^|^20160815^|^T12^|^T1235^|^T1236^|^T1237^|^30541618^|^445^|^1214974^|^445^|^445^|^495^|^20180616^|^20201230^|^1461200001309003249109397810607338^|^I^|^rg^|^MMC^|^20080101^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189490^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541649^|^13013818^|^9123860^|^20160815^|^T12^|^T1235^|^T1236^|^T1237^|^30541619^|^446^|^1214975^|^446^|^446^|^496^|^20180206^|^20201230^|^1461200001309003249109397810607339^|^I^|^rg^|^MMO^|^19820627^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189491^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541650^|^13013819^|^9123861^|^20170508^|^T12^|^T1235^|^T1236^|^T1237^|^30541620^|^447^|^1214976^|^447^|^447^|^497^|^20180717^|^20201230^|^1461200001309003249109397810607340^|^I^|^rg^|^MMO^|^19850723^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189492^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541651^|^13013820^|^9123862^|^20170718^|^T12^|^T1235^|^T1236^|^T1237^|^30541621^|^448^|^1214977^|^448^|^448^|^498^|^20180220^|^20201230^|^1461200001309003249109397810607341^|^RG^|^rg^|^MMC^|^19980221^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189493^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130541652^|^13013821^|^9123863^|^20170220^|^T12^|^T1235^|^T1236^|^T1237^|^30541622^|^449^|^1214978^|^449^|^449^|^499^|^20180415^|^20201230^|^1461200001309003249109397810607342^|^B^|^rg^|^MMC^|^19891130^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189494^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541653^|^13013822^|^9123864^|^20161227^|^T12^|^T1235^|^T1236^|^T1237^|^30541623^|^450^|^1214979^|^450^|^450^|^500^|^20180610^|^20201230^|^1461200001309003249109397810607343^|^B^|^rg^|^MMO^|^20010115^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189495^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541654^|^13013823^|^9123865^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30541624^|^451^|^1214980^|^451^|^451^|^501^|^20180507^|^20201230^|^1461200001309003249109397810607344^|^RG^|^rg^|^MMC^|^20020711^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189496^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541655^|^13013824^|^9123866^|^20170605^|^T12^|^T1235^|^T1236^|^T1237^|^30541625^|^452^|^1214981^|^452^|^452^|^502^|^20180412^|^20201230^|^1461200001309003249109397810607345^|^B^|^rg^|^MMC^|^19900221^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189497^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541656^|^13013825^|^9123867^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30541626^|^453^|^1214982^|^453^|^453^|^503^|^20180821^|^20201230^|^1461200001309003249109397810607346^|^B^|^rg^|^MMC^|^19821106^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189498^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541657^|^13013826^|^9123868^|^20170227^|^T12^|^T1235^|^T1236^|^T1237^|^30541627^|^454^|^1214983^|^454^|^454^|^504^|^20181102^|^20201230^|^1461200001309003249109397810607347^|^RG^|^rg^|^MMO^|^20001004^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189499^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541658^|^13013827^|^9123869^|^20170523^|^T12^|^T1235^|^T1236^|^T1237^|^30541628^|^455^|^1214984^|^455^|^455^|^505^|^20180110^|^20201230^|^1461200001309003249109397810607348^|^RG^|^rg^|^MMO^|^19870222^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189500^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541659^|^13013828^|^9123870^|^20161129^|^T12^|^T1235^|^T1236^|^T1237^|^30541629^|^456^|^1214985^|^456^|^456^|^506^|^20180915^|^20201230^|^1461200001309003249109397810607349^|^I^|^rg^|^MMC^|^19870131^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189501^|^0^|^0^|^0^|^0^|^1^|^ORG^|^1130541660^|^13013829^|^9123871^|^20160529^|^T12^|^T1235^|^T1236^|^T1237^|^30541630^|^457^|^1214986^|^457^|^457^|^507^|^20181027^|^20201230^|^1461200001309003249109397810607350^|^I^|^rg^|^MMC^|^19910526^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189502^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541661^|^13013830^|^9123872^|^20160527^|^T12^|^T1235^|^T1236^|^T1237^|^30541631^|^458^|^1214987^|^458^|^458^|^508^|^20180604^|^20201230^|^1461200001309003249109397810607351^|^I^|^rg^|^MMO^|^19910403^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189503^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541662^|^13013831^|^9123873^|^20160809^|^T12^|^T1235^|^T1236^|^T1237^|^30541632^|^459^|^1214988^|^459^|^459^|^509^|^20180220^|^20201230^|^1461200001309003249109397810607352^|^RG^|^rg^|^MMC^|^20030910^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189504^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541663^|^13013832^|^9123874^|^20161111^|^T12^|^T1235^|^T1236^|^T1237^|^30541633^|^460^|^1214989^|^460^|^460^|^510^|^20180312^|^20201230^|^1461200001309003249109397810607353^|^RG^|^rg^|^MMC^|^20051122^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189505^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541664^|^13013833^|^9123875^|^20160923^|^T12^|^T1235^|^T1236^|^T1237^|^30541634^|^461^|^1214990^|^461^|^461^|^511^|^20180516^|^20201230^|^1461200001309003249109397810607354^|^RG^|^rg^|^MMO^|^19850626^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189506^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541665^|^13013834^|^9123876^|^20161014^|^T12^|^T1235^|^T1236^|^T1237^|^30541635^|^462^|^1214991^|^462^|^462^|^512^|^20180313^|^20201230^|^1461200001309003249109397810607355^|^RG^|^rg^|^MMO^|^19981226^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189507^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541666^|^13013835^|^9123877^|^20161108^|^T12^|^T1235^|^T1236^|^T1237^|^30541636^|^463^|^1214992^|^463^|^463^|^513^|^20181205^|^20201230^|^1461200001309003249109397810607356^|^RG^|^rg^|^MMO^|^20010220^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189508^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541667^|^13013836^|^9123878^|^20161205^|^T12^|^T1235^|^T1236^|^T1237^|^30541637^|^464^|^1214993^|^464^|^464^|^514^|^20180208^|^20201230^|^1461200001309003249109397810607357^|^RG^|^rg^|^MMO^|^20110322^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189509^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541668^|^13013837^|^9123879^|^20161021^|^T12^|^T1235^|^T1236^|^T1237^|^30541638^|^465^|^1214994^|^465^|^465^|^515^|^20180304^|^20201230^|^1461200001309003249109397810607358^|^B^|^rg^|^MMC^|^19870207^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189510^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541669^|^13013838^|^9123880^|^20160825^|^T12^|^T1235^|^T1236^|^T1237^|^30541639^|^466^|^1214995^|^466^|^466^|^516^|^20180526^|^20201230^|^1461200001309003249109397810607359^|^I^|^rg^|^MMO^|^19840427^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189511^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541670^|^13013839^|^9123881^|^20160830^|^T12^|^T1235^|^T1236^|^T1237^|^30541640^|^467^|^1214996^|^467^|^467^|^517^|^20181112^|^20201230^|^1461200001309003249109397810607360^|^RG^|^rg^|^MMO^|^20011018^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189512^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541671^|^13013840^|^9123882^|^20161217^|^T12^|^T1235^|^T1236^|^T1237^|^30541641^|^468^|^1214997^|^468^|^468^|^518^|^20180925^|^20201230^|^1461200001309003249109397810607361^|^RG^|^rg^|^MMO^|^20040301^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
