pega_customer_id^|^pega_related_customer_id^|^cust_rel_cd^|^related_person_id^|^related_household_id^|^related_cust_type_cd^|^related_cust_num^|^subscr_market_cd^|^related_subscr_num^|^subscr_first_ind^|^subscr_valid_from_dt^|^subscr_valid_until_dt
45190067^|^45190067^|^relatedban^|^1023^|^1021^|^dlscust^|^324234234^|^mmc^|^gsm1721235543^|^1^|^20170716^|^20170325
45190068^|^45190068^|^sameperson^|^1024^|^1022^|^mobcust^|^324234234^|^mmc^|^gsm1721235544^|^1^|^20170723^|^20170329
45190069^|^45190069^|^relatedban^|^1025^|^1023^|^mobcust^|^324234234^|^mmc^|^gsm1721235545^|^0^|^20170816^|^20171031
45190070^|^45190070^|^relatedban^|^1026^|^1024^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235546^|^1^|^20170725^|^20171216
45190071^|^45190071^|^sameperson^|^1027^|^1025^|^dlscust^|^324234234^|^mmc^|^gsm1721235547^|^1^|^20170305^|^20171124
45190072^|^45190072^|^relatedban^|^1028^|^1026^|^dlscust^|^324234234^|^mmc^|^gsm1721235548^|^0^|^20171202^|^20171217
45190073^|^45190073^|^sameperson^|^1029^|^1027^|^mobcust^|^324234234^|^mmc^|^gsm1721235549^|^0^|^20170916^|^20170831
45190074^|^45190074^|^sameperson^|^1030^|^1028^|^cabcust^|^324234234^|^mmc^|^gsm1721235550^|^0^|^20170430^|^20170224
45190075^|^45190075^|^relatedban^|^1031^|^1029^|^cabcust^|^324234234^|^mmc^|^gsm1721235551^|^1^|^20170121^|^20170427
45190076^|^45190076^|^relatedban^|^1032^|^1030^|^mobcust^|^324234234^|^mmc^|^gsm1721235552^|^0^|^20170830^|^20170910
45190077^|^45190077^|^sameperson^|^1033^|^1031^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235553^|^1^|^20170316^|^20170602
45190078^|^45190078^|^samehousehold^|^1034^|^1032^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235554^|^1^|^20170822^|^20170314
45190079^|^45190079^|^relatedban^|^1035^|^1033^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235555^|^1^|^20170226^|^20170925
45190080^|^45190080^|^relatedban^|^1036^|^1034^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235556^|^1^|^20170209^|^20170209
45190081^|^45190081^|^samehousehold^|^1037^|^1035^|^cabcust^|^324234234^|^mmc^|^gsm1721235557^|^1^|^20171122^|^20170324
45190082^|^45190082^|^sameperson^|^1038^|^1036^|^dlscust^|^324234234^|^mmc^|^gsm1721235558^|^0^|^20171120^|^20170824
45190083^|^45190083^|^samehousehold^|^1039^|^1037^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235559^|^0^|^20170504^|^20170114
45190084^|^45190084^|^samehousehold^|^1040^|^1038^|^dlscust^|^324234234^|^mmc^|^gsm1721235560^|^0^|^20171106^|^20170514
45190085^|^45190085^|^sameperson^|^1041^|^1039^|^cabcust^|^324234234^|^mmc^|^gsm1721235561^|^0^|^20170118^|^20171106
45190086^|^45190086^|^sameperson^|^1042^|^1040^|^cabcust^|^324234234^|^mmc^|^gsm1721235562^|^1^|^20171007^|^20170102
45190087^|^45190087^|^relatedban^|^1043^|^1041^|^cabcust^|^324234234^|^mmc^|^gsm1721235563^|^0^|^20170819^|^20170511
45190088^|^45190088^|^samehousehold^|^1044^|^1042^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235564^|^1^|^20170929^|^20170526
45190089^|^45190089^|^relatedban^|^1045^|^1043^|^dlscust^|^324234234^|^mmc^|^gsm1721235565^|^1^|^20171229^|^20171116
45190090^|^45190090^|^samehousehold^|^1046^|^1044^|^cabcust^|^324234234^|^mmc^|^gsm1721235566^|^0^|^20170712^|^20170204
