customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd^|^is_churned_cust
46189450^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541609^|^13013778^|^9123820^|^20170630^|^T12^|^T1235^|^T1236^|^T1237^|^30541579^|^406^|^1214935^|^406^|^406^|^456^|^20180510^|^20201230^|^1461200001309003249109397810607299^|^B^|^rg^|^MMO^|^19810724^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189451^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541610^|^13013779^|^9123821^|^20170607^|^T12^|^T1235^|^T1236^|^T1237^|^30541580^|^407^|^1214936^|^407^|^407^|^457^|^20180429^|^20201230^|^1461200001309003249109397810607300^|^I^|^rg^|^MMO^|^20000612^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189452^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541611^|^13013780^|^9123822^|^20160824^|^T12^|^T1235^|^T1236^|^T1237^|^30541581^|^408^|^1214937^|^408^|^408^|^458^|^20181218^|^20201230^|^1461200001309003249109397810607301^|^I^|^rg^|^MMO^|^19980609^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189453^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541612^|^13013781^|^9123823^|^20160714^|^T12^|^T1235^|^T1236^|^T1237^|^30541582^|^409^|^1214938^|^409^|^409^|^459^|^20180319^|^20201230^|^1461200001309003249109397810607302^|^RG^|^rg^|^MMO^|^19851204^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189454^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541613^|^13013782^|^9123824^|^20161024^|^T12^|^T1235^|^T1236^|^T1237^|^30541583^|^410^|^1214939^|^410^|^410^|^460^|^20180129^|^20201230^|^1461200001309003249109397810607303^|^B^|^rg^|^MMO^|^19870920^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189455^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130541614^|^13013783^|^9123825^|^20160929^|^T12^|^T1235^|^T1236^|^T1237^|^30541584^|^411^|^1214940^|^411^|^411^|^461^|^20180801^|^20201230^|^1461200001309003249109397810607304^|^I^|^rg^|^MMO^|^20000526^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189456^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541615^|^13013784^|^9123826^|^20160526^|^T12^|^T1235^|^T1236^|^T1237^|^30541585^|^412^|^1214941^|^412^|^412^|^462^|^20180520^|^20201230^|^1461200001309003249109397810607305^|^I^|^rg^|^MMO^|^19910215^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189457^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541616^|^13013785^|^9123827^|^20170519^|^T12^|^T1235^|^T1236^|^T1237^|^30541586^|^413^|^1214942^|^413^|^413^|^463^|^20181201^|^20201230^|^1461200001309003249109397810607306^|^B^|^rg^|^MMC^|^20080624^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189458^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541617^|^13013786^|^9123828^|^20160803^|^T12^|^T1235^|^T1236^|^T1237^|^30541587^|^414^|^1214943^|^414^|^414^|^464^|^20180309^|^20201230^|^1461200001309003249109397810607307^|^I^|^rg^|^MMC^|^19900428^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189459^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541618^|^13013787^|^9123829^|^20160516^|^T12^|^T1235^|^T1236^|^T1237^|^30541588^|^415^|^1214944^|^415^|^415^|^465^|^20181006^|^20201230^|^1461200001309003249109397810607308^|^I^|^rg^|^MMO^|^19950414^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189460^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541619^|^13013788^|^9123830^|^20160419^|^T12^|^T1235^|^T1236^|^T1237^|^30541589^|^416^|^1214945^|^416^|^416^|^466^|^20181216^|^20201230^|^1461200001309003249109397810607309^|^B^|^rg^|^MMC^|^19860425^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189461^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541620^|^13013789^|^9123831^|^20170608^|^T12^|^T1235^|^T1236^|^T1237^|^30541590^|^417^|^1214946^|^417^|^417^|^467^|^20180611^|^20201230^|^1461200001309003249109397810607310^|^B^|^rg^|^MMC^|^19960416^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189462^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541621^|^13013790^|^9123832^|^20170603^|^T12^|^T1235^|^T1236^|^T1237^|^30541591^|^418^|^1214947^|^418^|^418^|^468^|^20181013^|^20201230^|^1461200001309003249109397810607311^|^RG^|^rg^|^MMC^|^20060109^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189463^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541622^|^13013791^|^9123833^|^20160408^|^T12^|^T1235^|^T1236^|^T1237^|^30541592^|^419^|^1214948^|^419^|^419^|^469^|^20180127^|^20201230^|^1461200001309003249109397810607312^|^RG^|^rg^|^MMC^|^19801231^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189464^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541623^|^13013792^|^9123834^|^20170707^|^T12^|^T1235^|^T1236^|^T1237^|^30541593^|^420^|^1214949^|^420^|^420^|^470^|^20180610^|^20201230^|^1461200001309003249109397810607313^|^I^|^rg^|^MMC^|^20101004^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189465^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541624^|^13013793^|^9123835^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30541594^|^421^|^1214950^|^421^|^421^|^471^|^20180609^|^20201230^|^1461200001309003249109397810607314^|^RG^|^rg^|^MMC^|^19820523^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189466^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130541625^|^13013794^|^9123836^|^20161204^|^T12^|^T1235^|^T1236^|^T1237^|^30541595^|^422^|^1214951^|^422^|^422^|^472^|^20180424^|^20201230^|^1461200001309003249109397810607315^|^I^|^rg^|^MMO^|^19900127^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189467^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541626^|^13013795^|^9123837^|^20170525^|^T12^|^T1235^|^T1236^|^T1237^|^30541596^|^423^|^1214952^|^423^|^423^|^473^|^20181031^|^20201230^|^1461200001309003249109397810607316^|^I^|^rg^|^MMO^|^19921008^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189468^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541627^|^13013796^|^9123838^|^20160403^|^T12^|^T1235^|^T1236^|^T1237^|^30541597^|^424^|^1214953^|^424^|^424^|^474^|^20180804^|^20201230^|^1461200001309003249109397810607317^|^I^|^rg^|^MMC^|^19871212^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189469^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541628^|^13013797^|^9123839^|^20160816^|^T12^|^T1235^|^T1236^|^T1237^|^30541598^|^425^|^1214954^|^425^|^425^|^475^|^20180721^|^20201230^|^1461200001309003249109397810607318^|^I^|^rg^|^MMO^|^20010816^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189470^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541629^|^13013798^|^9123840^|^20170131^|^T12^|^T1235^|^T1236^|^T1237^|^30541599^|^426^|^1214955^|^426^|^426^|^476^|^20180716^|^20201230^|^1461200001309003249109397810607319^|^B^|^rg^|^MMC^|^19840206^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189471^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541630^|^13013799^|^9123841^|^20160331^|^T12^|^T1235^|^T1236^|^T1237^|^30541600^|^427^|^1214956^|^427^|^427^|^477^|^20180829^|^20201230^|^1461200001309003249109397810607320^|^I^|^rg^|^MMO^|^20100322^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189472^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541631^|^13013800^|^9123842^|^20160617^|^T12^|^T1235^|^T1236^|^T1237^|^30541601^|^428^|^1214957^|^428^|^428^|^478^|^20180305^|^20201230^|^1461200001309003249109397810607321^|^B^|^rg^|^MMC^|^20101223^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189473^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541632^|^13013801^|^9123843^|^20161218^|^T12^|^T1235^|^T1236^|^T1237^|^30541602^|^429^|^1214958^|^429^|^429^|^479^|^20180716^|^20201230^|^1461200001309003249109397810607322^|^RG^|^rg^|^MMO^|^20091026^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189474^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130541633^|^13013802^|^9123844^|^20170623^|^T12^|^T1235^|^T1236^|^T1237^|^30541603^|^430^|^1214959^|^430^|^430^|^480^|^20181114^|^20201230^|^1461200001309003249109397810607323^|^I^|^rg^|^MMC^|^19990226^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189475^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541634^|^13013803^|^9123845^|^20170614^|^T12^|^T1235^|^T1236^|^T1237^|^30541604^|^431^|^1214960^|^431^|^431^|^481^|^20180809^|^20201230^|^1461200001309003249109397810607324^|^B^|^rg^|^MMO^|^20050106^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189476^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541635^|^13013804^|^9123846^|^20170627^|^T12^|^T1235^|^T1236^|^T1237^|^30541605^|^432^|^1214961^|^432^|^432^|^482^|^20180323^|^20201230^|^1461200001309003249109397810607325^|^B^|^rg^|^MMC^|^19891112^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189477^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541636^|^13013805^|^9123847^|^20160605^|^T12^|^T1235^|^T1236^|^T1237^|^30541606^|^433^|^1214962^|^433^|^433^|^483^|^20180916^|^20201230^|^1461200001309003249109397810607326^|^I^|^rg^|^MMO^|^19920628^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189478^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541637^|^13013806^|^9123848^|^20170111^|^T12^|^T1235^|^T1236^|^T1237^|^30541607^|^434^|^1214963^|^434^|^434^|^484^|^20180404^|^20201230^|^1461200001309003249109397810607327^|^I^|^rg^|^MMO^|^19990821^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189479^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541638^|^13013807^|^9123849^|^20170113^|^T12^|^T1235^|^T1236^|^T1237^|^30541608^|^435^|^1214964^|^435^|^435^|^485^|^20181122^|^20201230^|^1461200001309003249109397810607328^|^B^|^rg^|^MMC^|^19811222^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189480^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541639^|^13013808^|^9123850^|^20170415^|^T12^|^T1235^|^T1236^|^T1237^|^30541609^|^436^|^1214965^|^436^|^436^|^486^|^20180920^|^20201230^|^1461200001309003249109397810607329^|^B^|^rg^|^MMO^|^19870702^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189481^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541640^|^13013809^|^9123851^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30541610^|^437^|^1214966^|^437^|^437^|^487^|^20181222^|^20201230^|^1461200001309003249109397810607330^|^RG^|^rg^|^MMO^|^20040212^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189482^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541641^|^13013810^|^9123852^|^20160819^|^T12^|^T1235^|^T1236^|^T1237^|^30541611^|^438^|^1214967^|^438^|^438^|^488^|^20180301^|^20201230^|^1461200001309003249109397810607331^|^RG^|^rg^|^MMC^|^19920715^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189483^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130541642^|^13013811^|^9123853^|^20170720^|^T12^|^T1235^|^T1236^|^T1237^|^30541612^|^439^|^1214968^|^439^|^439^|^489^|^20180531^|^20201230^|^1461200001309003249109397810607332^|^I^|^rg^|^MMC^|^20040331^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189484^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541643^|^13013812^|^9123854^|^20161214^|^T12^|^T1235^|^T1236^|^T1237^|^30541613^|^440^|^1214969^|^440^|^440^|^490^|^20180227^|^20201230^|^1461200001309003249109397810607333^|^B^|^rg^|^MMC^|^19861224^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189485^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541644^|^13013813^|^9123855^|^20170301^|^T12^|^T1235^|^T1236^|^T1237^|^30541614^|^441^|^1214970^|^441^|^441^|^491^|^20180824^|^20201230^|^1461200001309003249109397810607334^|^RG^|^rg^|^MMC^|^19900420^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189486^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541645^|^13013814^|^9123856^|^20170126^|^T12^|^T1235^|^T1236^|^T1237^|^30541615^|^442^|^1214971^|^442^|^442^|^492^|^20180610^|^20201230^|^1461200001309003249109397810607335^|^B^|^rg^|^MMC^|^19841027^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189487^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541646^|^13013815^|^9123857^|^20170305^|^T12^|^T1235^|^T1236^|^T1237^|^30541616^|^443^|^1214972^|^443^|^443^|^493^|^20180210^|^20201230^|^1461200001309003249109397810607336^|^RG^|^rg^|^MMC^|^19940726^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189488^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130541647^|^13013816^|^9123858^|^20161029^|^T12^|^T1235^|^T1236^|^T1237^|^30541617^|^444^|^1214973^|^444^|^444^|^494^|^20180314^|^20201230^|^1461200001309003249109397810607337^|^RG^|^rg^|^MMO^|^20080925^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189489^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541648^|^13013817^|^9123859^|^20161020^|^T12^|^T1235^|^T1236^|^T1237^|^30541618^|^445^|^1214974^|^445^|^445^|^495^|^20180603^|^20201230^|^1461200001309003249109397810607338^|^RG^|^rg^|^MMC^|^19900217^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189490^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541649^|^13013818^|^9123860^|^20170520^|^T12^|^T1235^|^T1236^|^T1237^|^30541619^|^446^|^1214975^|^446^|^446^|^496^|^20180316^|^20201230^|^1461200001309003249109397810607339^|^RG^|^rg^|^MMC^|^20090610^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189491^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541650^|^13013819^|^9123861^|^20160411^|^T12^|^T1235^|^T1236^|^T1237^|^30541620^|^447^|^1214976^|^447^|^447^|^497^|^20180713^|^20201230^|^1461200001309003249109397810607340^|^B^|^rg^|^MMC^|^19921130^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189492^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541651^|^13013820^|^9123862^|^20170502^|^T12^|^T1235^|^T1236^|^T1237^|^30541621^|^448^|^1214977^|^448^|^448^|^498^|^20180428^|^20201230^|^1461200001309003249109397810607341^|^B^|^rg^|^MMO^|^19881219^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189493^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541652^|^13013821^|^9123863^|^20161227^|^T12^|^T1235^|^T1236^|^T1237^|^30541622^|^449^|^1214978^|^449^|^449^|^499^|^20180130^|^20201230^|^1461200001309003249109397810607342^|^RG^|^rg^|^MMC^|^19930308^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189494^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541653^|^13013822^|^9123864^|^20170618^|^T12^|^T1235^|^T1236^|^T1237^|^30541623^|^450^|^1214979^|^450^|^450^|^500^|^20181017^|^20201230^|^1461200001309003249109397810607343^|^I^|^rg^|^MMC^|^19900206^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189495^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541654^|^13013823^|^9123865^|^20160810^|^T12^|^T1235^|^T1236^|^T1237^|^30541624^|^451^|^1214980^|^451^|^451^|^501^|^20180617^|^20201230^|^1461200001309003249109397810607344^|^I^|^rg^|^MMC^|^20101021^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189496^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541655^|^13013824^|^9123866^|^20161210^|^T12^|^T1235^|^T1236^|^T1237^|^30541625^|^452^|^1214981^|^452^|^452^|^502^|^20180207^|^20201230^|^1461200001309003249109397810607345^|^RG^|^rg^|^MMC^|^19950118^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189497^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541656^|^13013825^|^9123867^|^20160521^|^T12^|^T1235^|^T1236^|^T1237^|^30541626^|^453^|^1214982^|^453^|^453^|^503^|^20180720^|^20201230^|^1461200001309003249109397810607346^|^RG^|^rg^|^MMO^|^19961101^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189498^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541657^|^13013826^|^9123868^|^20170324^|^T12^|^T1235^|^T1236^|^T1237^|^30541627^|^454^|^1214983^|^454^|^454^|^504^|^20181013^|^20201230^|^1461200001309003249109397810607347^|^I^|^rg^|^MMC^|^19950209^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189499^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541658^|^13013827^|^9123869^|^20161119^|^T12^|^T1235^|^T1236^|^T1237^|^30541628^|^455^|^1214984^|^455^|^455^|^505^|^20180105^|^20201230^|^1461200001309003249109397810607348^|^RG^|^rg^|^MMO^|^19900121^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189500^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541659^|^13013828^|^9123870^|^20160718^|^T12^|^T1235^|^T1236^|^T1237^|^30541629^|^456^|^1214985^|^456^|^456^|^506^|^20180517^|^20201230^|^1461200001309003249109397810607349^|^I^|^rg^|^MMC^|^20010907^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189501^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541660^|^13013829^|^9123871^|^20170525^|^T12^|^T1235^|^T1236^|^T1237^|^30541630^|^457^|^1214986^|^457^|^457^|^507^|^20181126^|^20201230^|^1461200001309003249109397810607350^|^B^|^rg^|^MMO^|^20101025^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189502^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541661^|^13013830^|^9123872^|^20161125^|^T12^|^T1235^|^T1236^|^T1237^|^30541631^|^458^|^1214987^|^458^|^458^|^508^|^20180205^|^20201230^|^1461200001309003249109397810607351^|^B^|^rg^|^MMC^|^19830307^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189503^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541662^|^13013831^|^9123873^|^20160716^|^T12^|^T1235^|^T1236^|^T1237^|^30541632^|^459^|^1214988^|^459^|^459^|^509^|^20180214^|^20201230^|^1461200001309003249109397810607352^|^B^|^rg^|^MMO^|^20010508^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189504^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541663^|^13013832^|^9123874^|^20170418^|^T12^|^T1235^|^T1236^|^T1237^|^30541633^|^460^|^1214989^|^460^|^460^|^510^|^20180615^|^20201230^|^1461200001309003249109397810607353^|^RG^|^rg^|^MMC^|^20090324^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189505^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130541664^|^13013833^|^9123875^|^20160923^|^T12^|^T1235^|^T1236^|^T1237^|^30541634^|^461^|^1214990^|^461^|^461^|^511^|^20180223^|^20201230^|^1461200001309003249109397810607354^|^B^|^rg^|^MMC^|^19870527^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189506^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541665^|^13013834^|^9123876^|^20161016^|^T12^|^T1235^|^T1236^|^T1237^|^30541635^|^462^|^1214991^|^462^|^462^|^512^|^20180307^|^20201230^|^1461200001309003249109397810607355^|^B^|^rg^|^MMC^|^20070925^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189507^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541666^|^13013835^|^9123877^|^20170123^|^T12^|^T1235^|^T1236^|^T1237^|^30541636^|^463^|^1214992^|^463^|^463^|^513^|^20180526^|^20201230^|^1461200001309003249109397810607356^|^RG^|^rg^|^MMO^|^19900222^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189508^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541667^|^13013836^|^9123878^|^20170513^|^T12^|^T1235^|^T1236^|^T1237^|^30541637^|^464^|^1214993^|^464^|^464^|^514^|^20180226^|^20201230^|^1461200001309003249109397810607357^|^RG^|^rg^|^MMO^|^20110911^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189509^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541668^|^13013837^|^9123879^|^20170501^|^T12^|^T1235^|^T1236^|^T1237^|^30541638^|^465^|^1214994^|^465^|^465^|^515^|^20181202^|^20201230^|^1461200001309003249109397810607358^|^B^|^rg^|^MMC^|^19960517^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189510^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541669^|^13013838^|^9123880^|^20160605^|^T12^|^T1235^|^T1236^|^T1237^|^30541639^|^466^|^1214995^|^466^|^466^|^516^|^20180601^|^20201230^|^1461200001309003249109397810607359^|^I^|^rg^|^MMC^|^20010726^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189511^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541670^|^13013839^|^9123881^|^20170106^|^T12^|^T1235^|^T1236^|^T1237^|^30541640^|^467^|^1214996^|^467^|^467^|^517^|^20180621^|^20201230^|^1461200001309003249109397810607360^|^B^|^rg^|^MMO^|^19901123^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189512^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541671^|^13013840^|^9123882^|^20160430^|^T12^|^T1235^|^T1236^|^T1237^|^30541641^|^468^|^1214997^|^468^|^468^|^518^|^20181225^|^20201230^|^1461200001309003249109397810607361^|^RG^|^rg^|^MMC^|^20040406^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189513^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541672^|^13013841^|^9123883^|^20170425^|^T12^|^T1235^|^T1236^|^T1237^|^30541642^|^469^|^1214998^|^469^|^469^|^519^|^20180403^|^20201230^|^1461200001309003249109397810607362^|^RG^|^rg^|^MMO^|^19880116^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189514^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541673^|^13013842^|^9123884^|^20161028^|^T12^|^T1235^|^T1236^|^T1237^|^30541643^|^470^|^1214999^|^470^|^470^|^520^|^20180930^|^20201230^|^1461200001309003249109397810607363^|^B^|^rg^|^MMC^|^20030615^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189515^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541674^|^13013843^|^9123885^|^20160531^|^T12^|^T1235^|^T1236^|^T1237^|^30541644^|^471^|^1215000^|^471^|^471^|^521^|^20180822^|^20201230^|^1461200001309003249109397810607364^|^B^|^rg^|^MMC^|^20070611^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189516^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541675^|^13013844^|^9123886^|^20161206^|^T12^|^T1235^|^T1236^|^T1237^|^30541645^|^472^|^1215001^|^472^|^472^|^522^|^20180704^|^20201230^|^1461200001309003249109397810607365^|^RG^|^rg^|^MMO^|^19971129^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189517^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541676^|^13013845^|^9123887^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30541646^|^473^|^1215002^|^473^|^473^|^523^|^20181113^|^20201230^|^1461200001309003249109397810607366^|^I^|^rg^|^MMC^|^19980910^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189518^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541677^|^13013846^|^9123888^|^20161108^|^T12^|^T1235^|^T1236^|^T1237^|^30541647^|^474^|^1215003^|^474^|^474^|^524^|^20180826^|^20201230^|^1461200001309003249109397810607367^|^RG^|^rg^|^MMC^|^19990524^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189519^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541678^|^13013847^|^9123889^|^20170413^|^T12^|^T1235^|^T1236^|^T1237^|^30541648^|^475^|^1215004^|^475^|^475^|^525^|^20180704^|^20201230^|^1461200001309003249109397810607368^|^I^|^rg^|^MMC^|^20071115^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189520^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541679^|^13013848^|^9123890^|^20170713^|^T12^|^T1235^|^T1236^|^T1237^|^30541649^|^476^|^1215005^|^476^|^476^|^526^|^20180401^|^20201230^|^1461200001309003249109397810607369^|^RG^|^rg^|^MMC^|^19900724^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189521^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541680^|^13013849^|^9123891^|^20170321^|^T12^|^T1235^|^T1236^|^T1237^|^30541650^|^477^|^1215006^|^477^|^477^|^527^|^20180822^|^20201230^|^1461200001309003249109397810607370^|^B^|^rg^|^MMC^|^19911011^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
