customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^PARTITIONKEY^|^first_offer
82123925^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541575^|^13013575^|^9123786^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541575^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123926^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541576^|^13013576^|^9123787^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541576^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123927^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541577^|^13013577^|^9123788^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541577^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123928^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541578^|^13013578^|^9123789^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541578^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123929^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541579^|^13013579^|^9123790^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541579^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123930^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541580^|^13013580^|^9123791^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541580^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123931^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541581^|^13013581^|^9123792^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541581^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123932^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541582^|^13013582^|^9123793^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541582^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123933^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541583^|^13013583^|^9123794^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541583^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123934^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541584^|^13013584^|^9123795^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541584^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123935^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541585^|^13013585^|^9123796^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541585^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123936^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541586^|^13013586^|^9123797^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541586^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123937^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541587^|^13013587^|^9123798^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541587^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123938^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541588^|^13013588^|^9123799^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541588^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123939^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541589^|^13013589^|^9123800^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541589^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123940^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541590^|^13013590^|^9123801^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541590^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123941^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541591^|^13013591^|^9123802^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541591^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123942^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541592^|^13013592^|^9123803^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541592^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123943^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541593^|^13013593^|^9123804^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541593^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123944^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541594^|^13013594^|^9123805^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541594^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123945^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541595^|^13013595^|^9123806^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541595^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123946^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541596^|^13013596^|^9123807^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541596^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123947^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541597^|^13013597^|^9123808^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541597^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123948^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541598^|^13013598^|^9123809^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541598^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123949^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541599^|^13013599^|^9123810^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541599^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123950^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541600^|^13013600^|^9123811^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541600^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123951^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541601^|^13013601^|^9123812^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541601^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123952^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541602^|^13013602^|^9123813^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541602^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123953^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541603^|^13013603^|^9123814^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541603^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123954^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541604^|^13013604^|^9123815^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541604^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123955^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541605^|^13013605^|^9123816^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541605^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123956^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541606^|^13013606^|^9123817^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541606^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123957^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541607^|^13013607^|^9123818^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541607^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123958^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541608^|^13013608^|^9123819^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541608^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123959^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541609^|^13013609^|^9123820^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541609^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123960^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541610^|^13013610^|^9123821^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541610^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123961^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541611^|^13013611^|^9123822^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541611^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123962^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541612^|^13013612^|^9123823^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541612^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123963^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541613^|^13013613^|^9123824^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541613^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123964^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541614^|^13013614^|^9123825^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541614^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123965^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541615^|^13013615^|^9123826^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541615^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123966^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541616^|^13013616^|^9123827^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541616^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123967^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541617^|^13013617^|^9123828^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541617^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123968^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541618^|^13013618^|^9123829^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541618^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123969^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541619^|^13013619^|^9123830^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541619^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123970^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541620^|^13013620^|^9123831^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541620^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123971^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541621^|^13013621^|^9123832^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541621^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123972^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541622^|^13013622^|^9123833^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541622^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123973^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541623^|^13013623^|^9123834^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541623^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123974^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541624^|^13013624^|^9123835^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541624^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123975^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541625^|^13013625^|^9123836^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541625^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123976^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541626^|^13013626^|^9123837^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541626^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123977^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541627^|^13013627^|^9123838^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541627^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123978^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541628^|^13013628^|^9123839^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541628^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123979^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541629^|^13013629^|^9123840^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541629^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123980^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541630^|^13013630^|^9123841^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541630^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123981^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541631^|^13013631^|^9123842^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541631^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123982^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541632^|^13013632^|^9123843^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541632^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123983^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541633^|^13013633^|^9123844^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541633^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123984^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541634^|^13013634^|^9123845^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541634^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123985^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541635^|^13013635^|^9123846^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541635^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123986^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541636^|^13013636^|^9123847^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541636^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123987^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541637^|^13013637^|^9123848^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541637^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123988^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541638^|^13013638^|^9123849^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541638^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123989^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541639^|^13013639^|^9123850^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541639^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123990^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541640^|^13013640^|^9123851^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541640^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123991^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541641^|^13013641^|^9123852^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541641^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123992^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541642^|^13013642^|^9123853^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541642^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123993^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541643^|^13013643^|^9123854^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541643^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123994^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541644^|^13013644^|^9123855^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541644^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123995^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541645^|^13013645^|^9123856^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541645^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123996^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541646^|^13013646^|^9123857^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541646^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123997^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541647^|^13013647^|^9123858^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541647^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123998^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541648^|^13013648^|^9123859^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541648^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123999^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541649^|^13013649^|^9123860^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541649^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124000^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541650^|^13013650^|^9123861^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541650^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124001^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541651^|^13013651^|^9123862^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541651^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124002^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541652^|^13013652^|^9123863^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541652^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124003^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541653^|^13013653^|^9123864^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541653^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124004^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541654^|^13013654^|^9123865^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541654^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124005^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541655^|^13013655^|^9123866^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541655^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124006^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541656^|^13013656^|^9123867^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541656^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124007^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541657^|^13013657^|^9123868^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541657^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124008^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541658^|^13013658^|^9123869^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541658^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124009^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541659^|^13013659^|^9123870^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541659^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124010^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541660^|^13013660^|^9123871^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541660^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
