customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^partitionkey^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt
45190339^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130542498^|^13014667^|^9124709^|^20160615^|^T12^|^T1235^|^T1236^|^T1237^|^30542468^|^904093^|^1215824^|^1275^|^1289^|^1345^|^20180815^|^20201230^|^1461200001309003249109397810608188^|^I^|^rg^|^MMC^|^19840815^|^1290^|^fo^|^adc^|^96^|^fn^|^MMO
45190340^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130542499^|^13014668^|^9124710^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30542469^|^904094^|^1215825^|^1276^|^1290^|^1346^|^20180126^|^20201230^|^1461200001309003249109397810608189^|^RG^|^rg^|^MMC^|^19860520^|^1291^|^fo^|^adc^|^98^|^fn^|^MMC
45190341^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130542500^|^13014669^|^9124711^|^20161005^|^T12^|^T1235^|^T1236^|^T1237^|^30542470^|^904095^|^1215826^|^1277^|^1291^|^1347^|^20180109^|^20201230^|^1461200001309003249109397810608190^|^I^|^rg^|^MMC^|^19851028^|^1292^|^fo^|^abc^|^96^|^fn^|^MMC
45190342^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130542501^|^13014670^|^9124712^|^20160618^|^T12^|^T1235^|^T1236^|^T1237^|^30542471^|^904096^|^1215827^|^1278^|^1292^|^1348^|^20180131^|^20201230^|^1461200001309003249109397810608191^|^B^|^rg^|^MMC^|^19831015^|^1293^|^fo^|^abc^|^96^|^fn^|^MMO
45190343^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130542502^|^13014671^|^9124713^|^20170514^|^T12^|^T1235^|^T1236^|^T1237^|^30542472^|^904097^|^1215828^|^1279^|^1293^|^1349^|^20181111^|^20201230^|^1461200001309003249109397810608192^|^B^|^rg^|^MMC^|^19920422^|^1294^|^fo^|^abc^|^98^|^fn^|^MMO
45190344^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130542503^|^13014672^|^9124714^|^20160516^|^T12^|^T1235^|^T1236^|^T1237^|^30542473^|^904098^|^1215829^|^1280^|^1294^|^1350^|^20180905^|^20201230^|^1461200001309003249109397810608193^|^RG^|^rg^|^MMO^|^19880515^|^1295^|^fo^|^abc^|^96^|^fn^|^MMC
45190345^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130542504^|^13014673^|^9124715^|^20160403^|^T12^|^T1235^|^T1236^|^T1237^|^30542474^|^904099^|^1215830^|^1281^|^1295^|^1351^|^20180228^|^20201230^|^1461200001309003249109397810608194^|^B^|^rg^|^MMC^|^20060901^|^1296^|^fo^|^adc^|^96^|^fn^|^MMO
45190346^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130542505^|^13014674^|^9124716^|^20161022^|^T12^|^T1235^|^T1236^|^T1237^|^30542475^|^904100^|^1215831^|^1282^|^1296^|^1352^|^20181227^|^20201230^|^1461200001309003249109397810608195^|^B^|^rg^|^MMC^|^19921226^|^1297^|^fo^|^adc^|^98^|^fn^|^MMC
45190347^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130542506^|^13014675^|^9124717^|^20170201^|^T12^|^T1235^|^T1236^|^T1237^|^30542476^|^904101^|^1215832^|^1283^|^1297^|^1353^|^20180114^|^20201230^|^1461200001309003249109397810608196^|^RG^|^rg^|^MMC^|^19840908^|^1298^|^fo^|^abc^|^98^|^fn^|^MMO
45190348^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130542507^|^13014676^|^9124718^|^20170404^|^T12^|^T1235^|^T1236^|^T1237^|^30542477^|^904102^|^1215833^|^1284^|^1298^|^1354^|^20180118^|^20201230^|^1461200001309003249109397810608197^|^I^|^rg^|^MMC^|^19840701^|^1299^|^fo^|^abc^|^96^|^fn^|^MMC
45190349^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542508^|^13014677^|^9124719^|^20170603^|^T12^|^T1235^|^T1236^|^T1237^|^30542478^|^904103^|^1215834^|^1285^|^1299^|^1355^|^20180112^|^20201230^|^1461200001309003249109397810608198^|^I^|^rg^|^MMC^|^19901231^|^1300^|^fo^|^adc^|^96^|^fn^|^MMO
45190350^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130542509^|^13014678^|^9124720^|^20170515^|^T12^|^T1235^|^T1236^|^T1237^|^30542479^|^904104^|^1215835^|^1286^|^1300^|^1356^|^20180402^|^20201230^|^1461200001309003249109397810608199^|^B^|^rg^|^MMC^|^20000910^|^1301^|^fo^|^abc^|^96^|^fn^|^MMO
45190351^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130542510^|^13014679^|^9124721^|^20160516^|^T12^|^T1235^|^T1236^|^T1237^|^30542480^|^904105^|^1215836^|^1287^|^1301^|^1357^|^20180602^|^20201230^|^1461200001309003249109397810608200^|^B^|^rg^|^MMO^|^19920418^|^1302^|^fo^|^abc^|^98^|^fn^|^MMC
45190352^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542511^|^13014680^|^9124722^|^20170112^|^T12^|^T1235^|^T1236^|^T1237^|^30542481^|^904106^|^1215837^|^1288^|^1302^|^1358^|^20180701^|^20201230^|^1461200001309003249109397810608201^|^I^|^rg^|^MMO^|^19961022^|^1303^|^fo^|^adc^|^96^|^fn^|^MMO
45190353^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130542512^|^13014681^|^9124723^|^20170418^|^T12^|^T1235^|^T1236^|^T1237^|^30542482^|^904107^|^1215838^|^1289^|^1303^|^1359^|^20180820^|^20201230^|^1461200001309003249109397810608202^|^B^|^rg^|^MMC^|^20030616^|^1304^|^fo^|^adc^|^98^|^fn^|^MMC
45190354^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542513^|^13014682^|^9124724^|^20160923^|^T12^|^T1235^|^T1236^|^T1237^|^30542483^|^904108^|^1215839^|^1290^|^1304^|^1360^|^20181223^|^20201230^|^1461200001309003249109397810608203^|^B^|^rg^|^MMO^|^19871205^|^1305^|^fo^|^adc^|^98^|^fn^|^MMO
45190355^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130542514^|^13014683^|^9124725^|^20161007^|^T12^|^T1235^|^T1236^|^T1237^|^30542484^|^904109^|^1215840^|^1291^|^1305^|^1361^|^20181019^|^20201230^|^1461200001309003249109397810608204^|^I^|^rg^|^MMC^|^19870120^|^1306^|^fo^|^adc^|^98^|^fn^|^MMC
45190356^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130542515^|^13014684^|^9124726^|^20170423^|^T12^|^T1235^|^T1236^|^T1237^|^30542485^|^904110^|^1215841^|^1292^|^1306^|^1362^|^20180413^|^20201230^|^1461200001309003249109397810608205^|^RG^|^rg^|^MMO^|^20080227^|^1307^|^fo^|^abc^|^96^|^fn^|^MMO
45190357^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130542516^|^13014685^|^9124727^|^20160525^|^T12^|^T1235^|^T1236^|^T1237^|^30542486^|^904111^|^1215842^|^1293^|^1307^|^1363^|^20180309^|^20201230^|^1461200001309003249109397810608206^|^RG^|^rg^|^MMC^|^19810916^|^1308^|^fo^|^adc^|^96^|^fn^|^MMC
45190358^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130542517^|^13014686^|^9124728^|^20170122^|^T12^|^T1235^|^T1236^|^T1237^|^30542487^|^904112^|^1215843^|^1294^|^1308^|^1364^|^20180413^|^20201230^|^1461200001309003249109397810608207^|^I^|^rg^|^MMC^|^19940918^|^1309^|^fo^|^adc^|^96^|^fn^|^MMC
45190359^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130542518^|^13014687^|^9124729^|^20170317^|^T12^|^T1235^|^T1236^|^T1237^|^30542488^|^904113^|^1215844^|^1295^|^1309^|^1365^|^20180331^|^20201230^|^1461200001309003249109397810608208^|^B^|^rg^|^MMC^|^19980831^|^1310^|^fo^|^adc^|^98^|^fn^|^MMO
45190360^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130542519^|^13014688^|^9124730^|^20170622^|^T12^|^T1235^|^T1236^|^T1237^|^30542489^|^904114^|^1215845^|^1296^|^1310^|^1366^|^20181022^|^20201230^|^1461200001309003249109397810608209^|^I^|^rg^|^MMC^|^20001030^|^1311^|^fo^|^abc^|^96^|^fn^|^MMO
45190361^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130542520^|^13014689^|^9124731^|^20170226^|^T12^|^T1235^|^T1236^|^T1237^|^30542490^|^904115^|^1215846^|^1297^|^1311^|^1367^|^20180112^|^20201230^|^1461200001309003249109397810608210^|^I^|^rg^|^MMC^|^19980115^|^1312^|^fo^|^abc^|^96^|^fn^|^MMC
45190362^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130542521^|^13014690^|^9124732^|^20160514^|^T12^|^T1235^|^T1236^|^T1237^|^30542491^|^904116^|^1215847^|^1298^|^1312^|^1368^|^20180603^|^20201230^|^1461200001309003249109397810608211^|^RG^|^rg^|^MMO^|^19910130^|^1313^|^fo^|^adc^|^96^|^fn^|^MMC
45190363^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130542522^|^13014691^|^9124733^|^20161228^|^T12^|^T1235^|^T1236^|^T1237^|^30542492^|^904117^|^1215848^|^1299^|^1313^|^1369^|^20181009^|^20201230^|^1461200001309003249109397810608212^|^I^|^rg^|^MMO^|^20030105^|^1314^|^fo^|^adc^|^96^|^fn^|^MMO
45190364^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130542523^|^13014692^|^9124734^|^20170330^|^T12^|^T1235^|^T1236^|^T1237^|^30542493^|^904118^|^1215849^|^1300^|^1314^|^1370^|^20180317^|^20201230^|^1461200001309003249109397810608213^|^RG^|^rg^|^MMC^|^20030702^|^1315^|^fo^|^adc^|^96^|^fn^|^MMO
45190365^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130542524^|^13014693^|^9124735^|^20161021^|^T12^|^T1235^|^T1236^|^T1237^|^30542494^|^904119^|^1215850^|^1301^|^1315^|^1371^|^20180711^|^20201230^|^1461200001309003249109397810608214^|^RG^|^rg^|^MMO^|^20041019^|^1316^|^fo^|^abc^|^98^|^fn^|^MMC
45190366^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130542525^|^13014694^|^9124736^|^20160713^|^T12^|^T1235^|^T1236^|^T1237^|^30542495^|^904120^|^1215851^|^1302^|^1316^|^1372^|^20180329^|^20201230^|^1461200001309003249109397810608215^|^I^|^rg^|^MMO^|^19980409^|^1317^|^fo^|^abc^|^96^|^fn^|^MMC
45190367^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130542526^|^13014695^|^9124737^|^20161029^|^T12^|^T1235^|^T1236^|^T1237^|^30542496^|^904121^|^1215852^|^1303^|^1317^|^1373^|^20181012^|^20201230^|^1461200001309003249109397810608216^|^B^|^rg^|^MMO^|^19920319^|^1318^|^fo^|^adc^|^98^|^fn^|^MMC
45190368^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130542527^|^13014696^|^9124738^|^20161113^|^T12^|^T1235^|^T1236^|^T1237^|^30542497^|^904122^|^1215853^|^1304^|^1318^|^1374^|^20180127^|^20201230^|^1461200001309003249109397810608217^|^I^|^rg^|^MMO^|^19900911^|^1319^|^fo^|^adc^|^96^|^fn^|^MMC
45190369^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130542528^|^13014697^|^9124739^|^20160731^|^T12^|^T1235^|^T1236^|^T1237^|^30542498^|^904123^|^1215854^|^1305^|^1319^|^1375^|^20181215^|^20201230^|^1461200001309003249109397810608218^|^RG^|^rg^|^MMO^|^19921117^|^1320^|^fo^|^adc^|^98^|^fn^|^MMC
45190370^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130542529^|^13014698^|^9124740^|^20160625^|^T12^|^T1235^|^T1236^|^T1237^|^30542499^|^904124^|^1215855^|^1306^|^1320^|^1376^|^20180910^|^20201230^|^1461200001309003249109397810608219^|^RG^|^rg^|^MMC^|^19830518^|^1321^|^fo^|^adc^|^98^|^fn^|^MMC
45190371^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130542530^|^13014699^|^9124741^|^20160408^|^T12^|^T1235^|^T1236^|^T1237^|^30542500^|^904125^|^1215856^|^1307^|^1321^|^1377^|^20180703^|^20201230^|^1461200001309003249109397810608220^|^I^|^rg^|^MMC^|^19960504^|^1322^|^fo^|^adc^|^96^|^fn^|^MMC
45190372^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130542531^|^13014700^|^9124742^|^20160420^|^T12^|^T1235^|^T1236^|^T1237^|^30542501^|^904126^|^1215857^|^1308^|^1322^|^1378^|^20181207^|^20201230^|^1461200001309003249109397810608221^|^I^|^rg^|^MMO^|^19950812^|^1323^|^fo^|^abc^|^98^|^fn^|^MMO
45190373^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130542532^|^13014701^|^9124743^|^20170103^|^T12^|^T1235^|^T1236^|^T1237^|^30542502^|^904127^|^1215858^|^1309^|^1323^|^1379^|^20180817^|^20201230^|^1461200001309003249109397810608222^|^I^|^rg^|^MMO^|^19980118^|^1324^|^fo^|^abc^|^96^|^fn^|^MMO
45190374^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130542533^|^13014702^|^9124744^|^20170717^|^T12^|^T1235^|^T1236^|^T1237^|^30542503^|^904128^|^1215859^|^1310^|^1324^|^1380^|^20180307^|^20201230^|^1461200001309003249109397810608223^|^I^|^rg^|^MMC^|^19990505^|^1325^|^fo^|^abc^|^98^|^fn^|^MMO
45190375^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130542534^|^13014703^|^9124745^|^20170104^|^T12^|^T1235^|^T1236^|^T1237^|^30542504^|^904129^|^1215860^|^1311^|^1325^|^1381^|^20181125^|^20201230^|^1461200001309003249109397810608224^|^B^|^rg^|^MMC^|^20070224^|^1326^|^fo^|^abc^|^98^|^fn^|^MMO
45190376^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130542535^|^13014704^|^9124746^|^20161007^|^T12^|^T1235^|^T1236^|^T1237^|^30542505^|^904130^|^1215861^|^1312^|^1326^|^1382^|^20180319^|^20201230^|^1461200001309003249109397810608225^|^I^|^rg^|^MMO^|^20010824^|^1327^|^fo^|^adc^|^98^|^fn^|^MMC
45190377^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130542536^|^13014705^|^9124747^|^20170410^|^T12^|^T1235^|^T1236^|^T1237^|^30542506^|^904131^|^1215862^|^1313^|^1327^|^1383^|^20180302^|^20201230^|^1461200001309003249109397810608226^|^RG^|^rg^|^MMC^|^19941010^|^1328^|^fo^|^abc^|^98^|^fn^|^MMC
45190378^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542537^|^13014706^|^9124748^|^20170509^|^T12^|^T1235^|^T1236^|^T1237^|^30542507^|^904132^|^1215863^|^1314^|^1328^|^1384^|^20180524^|^20201230^|^1461200001309003249109397810608227^|^RG^|^rg^|^MMO^|^19810307^|^1329^|^fo^|^adc^|^98^|^fn^|^MMO
45190379^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130542538^|^13014707^|^9124749^|^20161203^|^T12^|^T1235^|^T1236^|^T1237^|^30542508^|^904133^|^1215864^|^1315^|^1329^|^1385^|^20180916^|^20201230^|^1461200001309003249109397810608228^|^B^|^rg^|^MMO^|^19940108^|^1330^|^fo^|^abc^|^96^|^fn^|^MMC
45190380^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130542539^|^13014708^|^9124750^|^20170717^|^T12^|^T1235^|^T1236^|^T1237^|^30542509^|^904134^|^1215865^|^1316^|^1330^|^1386^|^20180721^|^20201230^|^1461200001309003249109397810608229^|^B^|^rg^|^MMO^|^20021224^|^1331^|^fo^|^adc^|^96^|^fn^|^MMC
45190381^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130542540^|^13014709^|^9124751^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30542510^|^904135^|^1215866^|^1317^|^1331^|^1387^|^20180624^|^20201230^|^1461200001309003249109397810608230^|^B^|^rg^|^MMC^|^20111028^|^1332^|^fo^|^adc^|^98^|^fn^|^MMO
45190382^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130542541^|^13014710^|^9124752^|^20170531^|^T12^|^T1235^|^T1236^|^T1237^|^30542511^|^904136^|^1215867^|^1318^|^1332^|^1388^|^20180402^|^20201230^|^1461200001309003249109397810608231^|^I^|^rg^|^MMC^|^19920915^|^1333^|^fo^|^adc^|^96^|^fn^|^MMO
45190383^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130542542^|^13014711^|^9124753^|^20170124^|^T12^|^T1235^|^T1236^|^T1237^|^30542512^|^904137^|^1215868^|^1319^|^1333^|^1389^|^20180402^|^20201230^|^1461200001309003249109397810608232^|^I^|^rg^|^MMO^|^20040208^|^1334^|^fo^|^adc^|^98^|^fn^|^MMO
45190384^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130542543^|^13014712^|^9124754^|^20160708^|^T12^|^T1235^|^T1236^|^T1237^|^30542513^|^904138^|^1215869^|^1320^|^1334^|^1390^|^20180827^|^20201230^|^1461200001309003249109397810608233^|^I^|^rg^|^MMC^|^19810514^|^1335^|^fo^|^abc^|^96^|^fn^|^MMO
45190385^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130542544^|^13014713^|^9124755^|^20170521^|^T12^|^T1235^|^T1236^|^T1237^|^30542514^|^904139^|^1215870^|^1321^|^1335^|^1391^|^20180525^|^20201230^|^1461200001309003249109397810608234^|^RG^|^rg^|^MMC^|^19860302^|^1336^|^fo^|^abc^|^98^|^fn^|^MMC
45190386^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130542545^|^13014714^|^9124756^|^20170311^|^T12^|^T1235^|^T1236^|^T1237^|^30542515^|^904140^|^1215871^|^1322^|^1336^|^1392^|^20180315^|^20201230^|^1461200001309003249109397810608235^|^I^|^rg^|^MMC^|^19810319^|^1337^|^fo^|^adc^|^98^|^fn^|^MMC
45190387^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130542546^|^13014715^|^9124757^|^20161124^|^T12^|^T1235^|^T1236^|^T1237^|^30542516^|^904141^|^1215872^|^1323^|^1337^|^1393^|^20181204^|^20201230^|^1461200001309003249109397810608236^|^B^|^rg^|^MMC^|^20050907^|^1338^|^fo^|^adc^|^98^|^fn^|^MMC
45190388^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130542547^|^13014716^|^9124758^|^20170513^|^T12^|^T1235^|^T1236^|^T1237^|^30542517^|^904142^|^1215873^|^1324^|^1338^|^1394^|^20180301^|^20201230^|^1461200001309003249109397810608237^|^RG^|^rg^|^MMO^|^19830917^|^1339^|^fo^|^adc^|^96^|^fn^|^MMO
45190389^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130542548^|^13014717^|^9124759^|^20161220^|^T12^|^T1235^|^T1236^|^T1237^|^30542518^|^904143^|^1215874^|^1325^|^1339^|^1395^|^20180615^|^20201230^|^1461200001309003249109397810608238^|^RG^|^rg^|^MMO^|^20090616^|^1340^|^fo^|^abc^|^98^|^fn^|^MMC
45190390^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130542549^|^13014718^|^9124760^|^20161221^|^T12^|^T1235^|^T1236^|^T1237^|^30542519^|^904144^|^1215875^|^1326^|^1340^|^1396^|^20180710^|^20201230^|^1461200001309003249109397810608239^|^I^|^rg^|^MMC^|^20031206^|^1341^|^fo^|^abc^|^98^|^fn^|^MMC
45190391^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130542550^|^13014719^|^9124761^|^20160521^|^T12^|^T1235^|^T1236^|^T1237^|^30542520^|^904145^|^1215876^|^1327^|^1341^|^1397^|^20181121^|^20201230^|^1461200001309003249109397810608240^|^B^|^rg^|^MMO^|^20040710^|^1342^|^fo^|^abc^|^96^|^fn^|^MMO
45190392^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130542551^|^13014720^|^9124762^|^20170721^|^T12^|^T1235^|^T1236^|^T1237^|^30542521^|^904146^|^1215877^|^1328^|^1342^|^1398^|^20181221^|^20201230^|^1461200001309003249109397810608241^|^I^|^rg^|^MMC^|^20021102^|^1343^|^fo^|^adc^|^98^|^fn^|^MMO
45190393^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130542552^|^13014721^|^9124763^|^20160423^|^T12^|^T1235^|^T1236^|^T1237^|^30542522^|^904147^|^1215878^|^1329^|^1343^|^1399^|^20180414^|^20201230^|^1461200001309003249109397810608242^|^B^|^rg^|^MMC^|^19851029^|^1344^|^fo^|^adc^|^98^|^fn^|^MMC
45190394^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130542553^|^13014722^|^9124764^|^20170201^|^T12^|^T1235^|^T1236^|^T1237^|^30542523^|^904148^|^1215879^|^1330^|^1344^|^1400^|^20180716^|^20201230^|^1461200001309003249109397810608243^|^I^|^rg^|^MMC^|^20091206^|^1345^|^fo^|^adc^|^98^|^fn^|^MMO
45190395^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130542554^|^13014723^|^9124765^|^20161120^|^T12^|^T1235^|^T1236^|^T1237^|^30542524^|^904149^|^1215880^|^1331^|^1345^|^1401^|^20180420^|^20201230^|^1461200001309003249109397810608244^|^RG^|^rg^|^MMO^|^19960201^|^1346^|^fo^|^abc^|^98^|^fn^|^MMC
45190396^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130542555^|^13014724^|^9124766^|^20161209^|^T12^|^T1235^|^T1236^|^T1237^|^30542525^|^904150^|^1215881^|^1332^|^1346^|^1402^|^20180204^|^20201230^|^1461200001309003249109397810608245^|^B^|^rg^|^MMC^|^20100219^|^1347^|^fo^|^abc^|^96^|^fn^|^MMC
45190397^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130542556^|^13014725^|^9124767^|^20161215^|^T12^|^T1235^|^T1236^|^T1237^|^30542526^|^904151^|^1215882^|^1333^|^1347^|^1403^|^20180313^|^20201230^|^1461200001309003249109397810608246^|^RG^|^rg^|^MMO^|^19810705^|^1348^|^fo^|^adc^|^98^|^fn^|^MMO
45190398^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130542557^|^13014726^|^9124768^|^20170531^|^T12^|^T1235^|^T1236^|^T1237^|^30542527^|^904152^|^1215883^|^1334^|^1348^|^1404^|^20180801^|^20201230^|^1461200001309003249109397810608247^|^RG^|^rg^|^MMO^|^20040708^|^1349^|^fo^|^abc^|^98^|^fn^|^MMO
45190399^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130542558^|^13014727^|^9124769^|^20160625^|^T12^|^T1235^|^T1236^|^T1237^|^30542528^|^904153^|^1215884^|^1335^|^1349^|^1405^|^20180715^|^20201230^|^1461200001309003249109397810608248^|^RG^|^rg^|^MMC^|^20070712^|^1350^|^fo^|^abc^|^98^|^fn^|^MMC
45190400^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130542559^|^13014728^|^9124770^|^20160930^|^T12^|^T1235^|^T1236^|^T1237^|^30542529^|^904154^|^1215885^|^1336^|^1350^|^1406^|^20181016^|^20201230^|^1461200001309003249109397810608249^|^B^|^rg^|^MMO^|^20040315^|^1351^|^fo^|^adc^|^98^|^fn^|^MMC
45190401^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130542560^|^13014729^|^9124771^|^20160615^|^T12^|^T1235^|^T1236^|^T1237^|^30542530^|^904155^|^1215886^|^1337^|^1351^|^1407^|^20181203^|^20201230^|^1461200001309003249109397810608250^|^I^|^rg^|^MMO^|^20060801^|^1352^|^fo^|^abc^|^96^|^fn^|^MMO
45190402^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130542561^|^13014730^|^9124772^|^20160503^|^T12^|^T1235^|^T1236^|^T1237^|^30542531^|^904156^|^1215887^|^1338^|^1352^|^1408^|^20181110^|^20201230^|^1461200001309003249109397810608251^|^I^|^rg^|^MMO^|^20011123^|^1353^|^fo^|^abc^|^98^|^fn^|^MMO
45190403^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130542562^|^13014731^|^9124773^|^20161222^|^T12^|^T1235^|^T1236^|^T1237^|^30542532^|^904157^|^1215888^|^1339^|^1353^|^1409^|^20181019^|^20201230^|^1461200001309003249109397810608252^|^RG^|^rg^|^MMC^|^20091029^|^1354^|^fo^|^adc^|^96^|^fn^|^MMO
45190404^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130542563^|^13014732^|^9124774^|^20161029^|^T12^|^T1235^|^T1236^|^T1237^|^30542533^|^904158^|^1215889^|^1340^|^1354^|^1410^|^20181211^|^20201230^|^1461200001309003249109397810608253^|^I^|^rg^|^MMO^|^20110301^|^1355^|^fo^|^adc^|^96^|^fn^|^MMC
45190405^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130542564^|^13014733^|^9124775^|^20160623^|^T12^|^T1235^|^T1236^|^T1237^|^30542534^|^904159^|^1215890^|^1341^|^1355^|^1411^|^20180718^|^20201230^|^1461200001309003249109397810608254^|^B^|^rg^|^MMC^|^20090410^|^1356^|^fo^|^adc^|^98^|^fn^|^MMC
45190406^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130542565^|^13014734^|^9124776^|^20170327^|^T12^|^T1235^|^T1236^|^T1237^|^30542535^|^904160^|^1215891^|^1342^|^1356^|^1412^|^20181011^|^20201230^|^1461200001309003249109397810608255^|^RG^|^rg^|^MMO^|^20060121^|^1357^|^fo^|^adc^|^96^|^fn^|^MMC
45190407^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542566^|^13014735^|^9124777^|^20161130^|^T12^|^T1235^|^T1236^|^T1237^|^30542536^|^904161^|^1215892^|^1343^|^1357^|^1413^|^20180522^|^20201230^|^1461200001309003249109397810608256^|^RG^|^rg^|^MMC^|^19840612^|^1358^|^fo^|^abc^|^98^|^fn^|^MMO
45190408^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130542567^|^13014736^|^9124778^|^20170429^|^T12^|^T1235^|^T1236^|^T1237^|^30542537^|^904162^|^1215893^|^1344^|^1358^|^1414^|^20180720^|^20201230^|^1461200001309003249109397810608257^|^RG^|^rg^|^MMC^|^20091020^|^1359^|^fo^|^abc^|^96^|^fn^|^MMO
45190409^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130542568^|^13014737^|^9124779^|^20170529^|^T12^|^T1235^|^T1236^|^T1237^|^30542538^|^904163^|^1215894^|^1345^|^1359^|^1415^|^20180628^|^20201230^|^1461200001309003249109397810608258^|^I^|^rg^|^MMO^|^20080717^|^1360^|^fo^|^adc^|^98^|^fn^|^MMO
45190410^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130542569^|^13014738^|^9124780^|^20170530^|^T12^|^T1235^|^T1236^|^T1237^|^30542539^|^904164^|^1215895^|^1346^|^1360^|^1416^|^20180318^|^20201230^|^1461200001309003249109397810608259^|^B^|^rg^|^MMO^|^19830820^|^1361^|^fo^|^adc^|^96^|^fn^|^MMC
